type,id,lat,lon,name
14,N349568437,44.7875633,-95.3514193,Sacred Heart Post Office
14,N349568486,44.7920157,-95.2124072,Renville Post Office
14,N349568529,44.7477778,-94.7144444,Hector Post Office
14,N349568562,44.5508562,-94.9840981,Morton Post Office
14,N349568596,44.9397222,-94.6972222,Cosmos Post Office
14,N349568624,44.9466667,-95.7238889,Montevideo Post Office
14,N349568658,45.0813895,-94.3085463,Dassel Post Office
14,N349568720,45.0963889,-94.4105556,Darwin Post Office
14,N349568756,45.0097222,-95.8011111,Watson Post Office
14,N349568818,44.8891667,-94.3688889,Hutchinson Post Office
14,N349568894,44.9072222,-95.4694444,Maynard Post Office
14,N349568944,45.1119444,-95.9111111,Milan Post Office
14,N349569009,44.955,-95.3680556,Clara City Post Office
14,N349569175,44.6927701,-95.6216498,Hanley Falls Post Office
14,N349569286,44.6363889,-96.1652778,Porter Post Office
14,N349569356,44.7172222,-96.0519444,Saint Leo Post Office
14,N349569438,44.7519444,-95.7147222,Hazel Run Post Office
14,N349569576,44.8116667,-95.5380556,Granite Falls Post Office
14,N349569642,45.2633333,-95.4675,De Graff Post Office
14,N349569705,45.2486111,-95.9077778,Holloway Post Office
14,N349569747,45.2241667,-95.3925,Murdock Post Office
14,N349569851,45.1908333,-95.3144444,Kerkhoven Post Office
14,N349569977,44.7105556,-96.2747222,Canby Post Office
14,N349570066,44.9302778,-96.055,Dawson Post Office
14,N349570169,45.1661111,-96.1708333,Louisburg Post Office
14,N349570283,45.2819444,-95.7516667,Danvers Post Office
14,N349570378,45.3763889,-95.6763889,Clontarf Post Office
14,N349570497,45.0094444,-96.195,Madison Post Office
14,N349570591,44.8486111,-95.9027778,Boyd Post Office
14,N349570667,45.1361111,-96.2872222,Bellingham Post Office
14,N349570748,45.0663889,-96.4394444,Nassau Post Office
14,N349570858,45.0083333,-96.4172222,Marietta Post Office
14,N349570962,45.3163889,-94.4072222,Watkins Post Office
14,N349571054,45.3291667,-94.5486111,Eden Valley Post Office
14,N349571145,45.1513889,-94.6808333,Grove City Post Office
14,N349571203,45.1277778,-94.5263889,Litchfield Post Office
14,N349571264,44.955,-95.3680556,Clara City Post Office
14,N349571329,45.0097222,-95.8011111,Watson Post Office
14,N349571391,44.8891667,-94.3688889,Hutchinson Post Office
14,N349571455,44.9072222,-95.4694444,Maynard Post Office
14,N349571511,45.1119444,-95.9111111,Milan Post Office
14,N349571559,45.7155556,-95.2688889,Villard Post Office
14,N349571628,45.705,-95.5177778,Lowry Post Office
14,N349571670,45.655,-95.3891667,Glenwood Post Office
14,N349571729,45.605,-95.5305556,Starbuck Post Office
14,N349571780,45.6147222,-95.7377778,Cyrus Post Office
14,N349571832,45.7513512,-95.6172,Farwell Post Office
14,N349571891,45.5755556,-95.2477778,Sedan Post Office
14,N349571956,45.5716667,-96.1730556,Chokio Post Office
14,N349572022,45.6905556,-96.0122222,Donnelly Post Office
14,N349572091,45.4986111,-95.7941667,Hancock Post Office
14,N349572156,45.5880556,-95.9125,Stevens Post Office
14,N349572221,45.8044444,-96.4991667,Wheaton Post Office
14,N349572341,45.5733333,-96.0472222,Alberta Post Office
14,N349572396,45.3041667,-96.4444444,Ortonville Post Office
14,N349572483,45.7180556,-96.4238889,Dumont Post Office
14,N349572526,46.0097222,-96.3222222,Tintah Post Office
14,N349572560,45.5952778,-96.825,Browns Valley Post Office
14,N349572619,45.0094444,-96.195,Madison Post Office
14,N349572649,44.9302778,-96.055,Dawson Post Office
14,N349572664,45.1661111,-96.1708333,Louisburg Post Office
14,N349572681,45.0663889,-96.4394444,Nassau Post Office
14,N349572701,45.0083333,-96.4172222,Marietta Post Office
14,N349572713,44.8486111,-95.9027778,Boyd Post Office
14,N349572726,45.1277778,-94.5263889,Litchfield Post Office
14,N349572770,45.3163889,-94.4072222,Watkins Post Office
14,N349572819,45.3291667,-94.5486111,Eden Valley Post Office
14,N349572868,45.1513889,-94.6808333,Grove City Post Office
14,N349572894,44.9466667,-95.7238889,Montevideo Post Office
14,N349572941,45.3011111,-94.9433333,New London Post Office
14,N349572978,44.9411111,-95.1883333,Prinsburg Post Office
14,N349573027,45.0158333,-95.2383333,Raymond Post Office
14,N349573080,45.3477778,-95.2380556,Sunburg Post Office
14,N349573121,45.2283333,-94.9419444,Spicer Post Office
14,N349573132,45.1186975,-95.0477769,Willmar Post Office
14,N349573150,45.0411111,-93.7888889,Delano Post Office
14,N349573176,45.0605556,-94.0702778,Howard Lake Post Office
14,N349573196,45.5019444,-94.6686111,Saint Martin Post Office
14,N349573208,45.4338889,-94.6394444,Roscoe Post Office
14,N349573221,45.5011111,-95.1241667,Brooten Post Office
14,N349573229,45.4530556,-95.0041667,Belgrade Post Office
14,N349573241,45.7305556,-94.4741667,Holdingford Post Office
14,N349573262,45.6627778,-94.6897222,Freeport Post Office
14,N349573278,45.6755039,-94.8101986,Melrose Post Office
14,N349573309,45.6216667,-94.2066667,Sartell Post Office
14,N349573348,45.1491667,-95.1772222,Pennock Post Office
14,N349573404,44.9427778,-95.0230556,Blomkest Post Office
14,N349573454,45.1375,-94.7794444,Atwater Post Office
14,N349573505,45.3477778,-94.8269444,Hawick Post Office
14,N349573565,44.9436111,-94.8797222,Lake Lillian Post Office
14,N349573614,45.1322222,-94.9308333,Kandiyohi Post Office
14,N349573662,45.3075,-93.7977778,Monticello Post Office
14,N349573707,45.0763889,-94.1883333,Cokato Post Office
14,N349573739,45.175,-93.8761111,Buffalo Post Office
14,N349573796,45.5727778,-96.295,Johnson Post Office
14,N349573854,45.2597222,-96.3286111,Odessa Post Office
14,N349573943,45.2308333,-96.1591667,Correll Post Office
14,N349574121,45.5677778,-96.4352778,Graceville Post Office
14,N349574277,45.3991667,-96.1572222,Artichoke Lake Post Office
14,N349574475,45.5591667,-96.7116667,Beardsley Post Office
14,N349574640,45.4605556,-96.4347222,Clinton Post Office
14,N349574799,45.2347222,-93.6541667,Albertville Post Office
14,N349574882,45.0674338,-93.9682537,Waverly Post Office
14,N349574992,45.2638889,-94.1244444,Annandale Post Office
14,N349575067,45.315,-93.9794444,Silver Creek Post Office
14,N349575155,45.0652778,-93.9127778,Montrose Post Office
14,N349575274,45.2925,-94.2116667,South Haven Post Office
14,N349575410,45.2093757,-93.6554538,Saint Michael Post Office
14,N349575480,45.0883333,-93.7341667,Rockford Post Office
14,N349575534,45.4175,-94.0502778,Clearwater Post Office
14,N349575584,45.2286111,-94.0033333,Maple Lake Post Office
14,N349575636,45.1558333,-93.6661111,Hanover Post Office
14,N349575659,46.5623584,-96.7336929,Wolverton Post Office
14,N349575696,46.0977778,-96.4044444,Campbell Post Office
14,N349575727,46.4736111,-96.2655556,Rothsay Post Office
14,N349575788,46.0930556,-95.8172222,Ashby Post Office
14,N349575870,45.9125,-95.8880556,Barrett Post Office
14,N349576030,45.8691667,-96.1972222,Norcross Post Office
14,N349576120,46.1391037,-94.5776689,Cushing Post Office
14,N349576177,45.8975,-94.0941667,Buckman Post Office
14,N349576262,46.0911111,-94.5033333,Randall Post Office
14,N349576356,45.9552778,-94.5347222,Flensburg Post Office
14,N349576504,45.9763889,-94.1027778,Pierz Post Office
14,N349576610,45.8194444,-94.4091667,Bowlus Post Office
14,N349576735,46.3366667,-94.6452778,Motley Post Office
14,N349576820,46.4363889,-96.6844444,Kent Post Office
14,N349576878,46.2772222,-96.3097222,Foxhome Post Office
14,N349576921,45.8108333,-94.5711111,Upsala Post Office
14,N349576949,45.9139304,-94.6408977,Swanville Post Office
14,N349576975,45.9771432,-94.3658474,Little Falls Post Office
14,N349576988,45.5944444,-94.3627778,Collegeville Post Office
14,N349577010,45.6302778,-94.7533333,New Munich Post Office
14,N349577037,45.5655531,-94.3215052,Saint Joseph Post Office
14,N349577056,45.3818538,-94.7158191,Paynesville Post Office
14,N349577077,45.4725,-94.3388889,Rockville Post Office
14,N349577103,45.4541667,-94.5191667,Richmond Post Office
14,N349577131,45.3130556,-94.3,Kimball Post Office
14,N349577157,45.5627778,-94.9469444,Elrosa Post Office
14,N349577183,45.6059736,-94.4491534,Avon Post Office
14,N349577210,45.6298612,-94.5649632,Albany Post Office
14,N349577241,45.4563651,-94.4288308,Cold Spring Post Office
14,N349577275,45.7355969,-94.9522663,Sauk Centre Post Office
14,N349577307,45.8302778,-95.7913889,Hoffman Post Office
14,N349577353,45.8083333,-96.1427778,Herman Post Office
14,N349577511,45.6016667,-94.8597222,Greenwald Post Office
14,N349577575,45.5222222,-93.4433333,Methodist Church
14,N349577622,45.5713889,-93.2241667,Cambridge Post Office
14,N349577658,45.3858333,-92.7491667,Shafer Post Office
14,N349577690,45.6841667,-92.9644444,Rush City Post Office
14,N349577718,45.5138889,-92.9780556,North Branch Post Office
14,N349577747,45.3904698,-92.8479367,Lindstrom Post Office
14,N349577833,45.3994444,-92.9827778,Stacy Post Office
14,N349577887,43.8483333,-94.6975,Ormsby Post Office
14,N349577980,45.5847222,-92.9758333,Harris Post Office
14,N349578029,45.3730556,-92.8925,Chisago City Post Office
14,N349578060,45.3938889,-92.8163889,Center City Post Office
14,N349578087,45.4911187,-92.7854902,Almelund Post Office
14,N349578113,45.8638889,-94.9180556,Little Sauk Post Office
14,N349578140,45.8675,-94.6847222,Burtrum Post Office
14,N349578171,46.3088889,-95.0863889,Hewitt Post Office
14,N349578204,45.8008333,-95.0830556,West Union Post Office
14,N349578234,46.2666667,-95.0658333,Bertha Post Office
14,N349578264,46.0844444,-94.8666667,Browerville Post Office
14,N349578293,45.3379428,-92.9976347,Wyoming Post Office
14,N349578363,46.0041667,-93.8936111,Hillman Post Office
14,N349578449,46.0394444,-94.0630556,Lastrup Post Office
14,N349578529,46.1650342,-95.0370624,Eagle Bend Post Office
14,N349578548,46.1298875,-94.9504416,Clarissa Post Office
14,N349578574,45.8247738,-94.7475666,United States Post Office Grey Eagle Minnesota
14,N349578598,45.9743818,-94.8593556,United States Post Office Long Prairie Minnesota
14,N349578623,46.3563889,-94.795,Staples Post Office
14,N349578653,46.19,-92.7805556,Askov Post Office
14,N349578680,46.2791667,-92.6641667,Bruno Post Office
14,N349578745,45.8683333,-95.155,Osakis Post Office
14,N349578774,45.8336111,-95.5408333,Holmes City Post Office
14,N349578795,45.8861884,-95.3800876,Alexandria Post Office
14,N349578814,46.1330556,-92.865,Sandstone Post Office
14,N349578832,45.8280556,-92.9705556,Pine City Post Office
14,N349578853,46.3183333,-92.8411111,Willow River Post Office
14,N349578865,46.3813779,-92.8258728,Sturgeon Lake Post Office
14,N349578886,45.7575,-92.9622222,Rock Creek Post Office
14,N349578904,46.339891,-92.5860204,Kerrick Post Office
14,N349578920,46.0152778,-92.94,Hinckley Post Office
14,N349578937,46.2016667,-92.9158333,Finlayson Post Office
14,N349578954,45.7532674,-94.2180345,Rice Post Office
14,N349578973,45.9408333,-95.4916667,Garfield Post Office
14,N349578993,46.0455556,-95.2927778,Miltona Post Office
14,N349579009,45.7802778,-95.6955556,Kensington Post Office
14,N349579026,45.8894444,-95.2638889,Nelson Post Office
14,N349579044,45.9641667,-95.5966667,Brandon Post Office
14,N349579065,45.9722222,-95.2925,Carlos Post Office
14,N349579087,46.0067647,-95.6872911,Evansville Post Office
14,N349579114,45.6352778,-93.195,Grandy Post Office
14,N349579139,45.6588889,-93.3986111,Dalbo Post Office
14,N349579161,45.4902778,-93.2472222,Isanti Post Office
14,N349579180,45.6733333,-93.1830556,Stanchfield Post Office
14,N349579203,45.4416667,-93.5875,Zimmerman Post Office
14,N349579235,45.5391667,-93.8197222,Santiago Post Office
14,N349579271,45.7236111,-93.1716667,Braham Post Office
14,N349579295,45.3041667,-93.5636111,Elk River Post Office
14,N349579317,45.4436111,-94.0002778,Clear Lake Post Office
14,N349579341,45.6647129,-93.9095557,Foley Post Office
14,N349579367,45.3333333,-93.7366667,Big Lake Post Office
14,N349579385,45.3877778,-93.8680556,Becker Post Office
14,N349579406,46.82056,-94.51639,Backus Post Office
14,N349579427,47.34083,-94.20694,Bena Post Office
14,N349579487,47.3790629,-94.6084337,Cass Lake Post Office
14,N349579513,46.33,-94.47389,Pillager Post Office
14,N349579547,46.92722,-94.5225,Hackensack Post Office
14,N349579570,47.05611,-93.91583,Remer Post Office
14,N349579607,46.89556,-93.67389,Swatara Post Office
14,N349579642,46.647172,-93.1275905,Tamarack Post Office
14,N349579671,47.00083,-93.26722,Jacobson Post Office
14,N349579699,46.24,-93.27222,McGrath Post Office
14,N349579718,46.71306,-93.48972,Palisade Post Office
14,N349579742,46.5694812,-96.0826139,Pelican Rapids Post Office
14,N349579807,47.5444444,-90.8916667,Schroeder Post Office
14,N349579837,47.6474629,-90.6748778,Lutsen Post Office
14,N349579890,46.47778,-93.97611,Ironton Post Office
14,N349579912,46.6666667,-95.8555556,Bradbury Post Office
14,N349579940,46.64611,-94.33444,Jenkins Post Office
14,N349579959,46.50222,-94.25722,Lake Hubert Post Office
14,N349579983,46.72833,-94.13444,Manhattan Beach Post Office
14,N349580007,46.6027118,-94.3142272,Pequot Lakes Post Office
14,N349580032,46.73111,-93.95778,Emily Post Office
14,N349580052,46.29444,-93.82667,Garrison Post Office
14,N349580076,46.51111,-94.13333,Merrifield Post Office
14,N349580100,46.3554218,-94.2026137,Brainerd Post Office
14,N349580121,46.47417,-93.89833,Deerwood Post Office
14,N349580169,47.06944,-94.57167,Ah-Gwah-Ching Post Office (historic)
14,N349580193,47.16806,-94.12222,Boy River Post Office
14,N349580217,47.24528,-94.21083,Federal Dam Post Office
14,N349580244,46.4916667,-92.8777778,Kettle River Post Office
14,N349580266,46.6691667,-93.0066667,Wright Post Office
14,N349580291,46.6186111,-92.385,Wrenshall Post Office
14,N349580329,46.7216667,-92.4597222,Cloquet Post Office
14,N349580355,46.6808333,-92.8838889,Cromwell Post Office
14,N349580375,46.7066667,-92.3647222,Esko Post Office
14,N349580398,46.2630556,-95.5366667,Vining Post Office
14,N349580413,46.4533333,-92.7613889,Moose Lake Post Office
14,N349580433,46.7216667,-92.3333333,Harney Post Office
14,N349580456,46.5277778,-92.9583333,Kalavala Post Office
14,N349580483,46.4794444,-92.5944444,Nemadji Post Office
14,N349580507,46.4675,-92.3883333,Holyoke Post Office
14,N349580532,46.6663889,-92.5291667,Iverson Post Office
14,N349580558,46.7066667,-92.4280556,Scanlon Post Office
14,N349580589,46.5722222,-92.8972222,Salo Post Office
14,N349580639,46.6652778,-92.4236111,Carlton Post Office
14,N349580660,46.5030556,-92.6883333,Barnum Post Office
14,N349580679,47.6872222,-95.4269444,Clearbrook Post Office
14,N349580707,47.5302778,-95.2583333,Shevlin Post Office
14,N349580728,47.6519444,-95.2719444,Leonard Post Office
14,N349580757,47.7375,-95.5133333,Gonvick Post Office
14,N349580778,47.5158333,-95.6355556,Lengby Post Office
14,N349580806,47.6983333,-96.1408333,Mentor Post Office
14,N349580829,47.607645,-96.8172471,Climax Post Office
14,N349580853,47.7686111,-95.6225,Gully Post Office
14,N349580876,47.2627778,-95.6258333,Naytahwaush Post Office
14,N349580892,47.2608333,-96.2597222,Twin Valley Post Office
14,N349580907,47.4413889,-95.9758333,Bejou Post Office
14,N349580934,47.1805556,-95.9388889,Waubun Post Office
14,N349580954,47.3166667,-95.9677778,Mahnomen Post Office
14,N349580976,47.3713889,-96.2672222,Gary Post Office
14,N349580994,47.1802778,-96.5058333,Borup Post Office
14,N349581014,47.3002778,-96.5169444,Ada Post Office
14,N349581037,47.4580556,-96.8180556,Shelly Post Office
14,N349581067,47.1777778,-96.805,Perley Post Office
14,N349581111,47.2644444,-96.8111111,Hendrum Post Office
14,N349581123,47.3519444,-96.8277778,Halstad Post Office
14,N349581137,44.5652778,-93.3266667,Elko Post Office
14,N349581155,44.6669983,-93.626808,Jordan Post Office
14,N349581183,44.7083333,-93.4286111,Prior Lake Post Office
14,N349581226,44.7982135,-93.5235416,Shakopee Post Office
14,N349581273,44.573055600000004,-93.3533333,New Market Post Office
14,N349581294,44.6221435,-93.7687234,Belle Plaine Post Office
14,N349581310,47.2936063,-91.2718971,Silver Bay Post Office
14,N349581332,46.9494444,-91.7788889,Knife River Post Office
14,N349581347,46.8730052,-96.7726643,Moorhead Post Office
14,N349581363,46.7786111,-96.6513889,Sabin Post Office
14,N349581378,47.0791667,-96.2591667,Ulen Post Office
14,N349581766,46.8794444,-96.3152778,Hawley Post Office
14,N349581787,46.9775,-96.2588889,Hitterdal Post Office
14,N349581821,46.8769444,-96.5788889,Glyndon Post Office
14,N349581864,46.6522222,-96.4194444,Barnesville Post Office
14,N349581886,46.6595096,-96.7489421,Comstock Post Office
14,N349581910,47.0786111,-96.5061111,Felton Post Office
14,N349581926,46.7130556,-96.5516667,Baker Post Office
14,N349581937,47.5761111,-95.7505556,Fosston Post Office
14,N349581960,47.8,-96.8005556,Fisher Post Office
14,N349581974,47.535,-96.2758333,Fertile Post Office
14,N349581989,47.7728242,-96.6080299,Crookston Post Office
14,N349582003,47.9288889,-97.0241667,East Grand Forks Post Office
14,N349582017,47.6680556,-96.0097222,Erskine Post Office
14,N349582034,47.78,-95.6919444,Trail Post Office
14,N349582052,47.5275,-96.8147222,Nielsville Post Office
14,N349582065,47.9719444,-96.6386111,Euclid Post Office
14,N349582082,47.5361111,-95.9880556,Winger Post Office
14,N349582115,44.8852778,-93.8872222,Mayer Post Office
14,N349582175,44.7708333,-93.9216667,Norwood Post Office
14,N349582194,44.7833333,-93.9116667,Young America Post Office
14,N349582223,44.7716667,-93.7811111,Cologne Post Office
14,N349582240,45.4038889,-93.2675,Bethel Post Office
14,N349582260,45.3869444,-93.3591667,Saint Francis Post Office
14,N349582278,46.4827778,-93.9561111,Crosby Post Office
14,N349582300,47.6147222,-94.0677778,Max Post Office
14,N349582326,47.0866667,-93.1947222,Swan River Post Office
14,N349582351,47.0530556,-93.1188889,Wawina Post Office
14,N349582370,47.8213889,-93.1558333,Togo Post Office
