type,id,lat,lon,name,state,stateAbbr,stateFips
14,N349565403,44.2286111,-94.4344444,Searles Post Office,minnesota,MN,27
14,N349565447,44.1984823,-93.6737573,Elysian Post Office,minnesota,MN,27
14,N349565470,44.4363889,-93.5797222,Montgomery Post Office,minnesota,MN,27
14,N349565556,44.39,-93.7305556,Le Center Post Office,minnesota,MN,27
14,N349565606,44.2197499,-93.5665441,Waterville Post Office,minnesota,MN,27
14,N349565634,44.3822222,-93.9455556,Ottawa Post Office,minnesota,MN,27
14,N349565652,44.325,-93.8383333,Cleveland Post Office,minnesota,MN,27
14,N349565701,43.9748072,-92.1372604,Dover Post Office,minnesota,MN,27
14,N349565717,43.9887901,-92.2315857,Eyota Post Office,minnesota,MN,27
14,N349565738,44.0313327,-92.6450878,Byron Post Office,minnesota,MN,27
14,N349565764,44.1643352,-92.5344577,Oronoco Post Office,minnesota,MN,27
14,N349565812,44.5936111,-96.0655556,Taunton Post Office,minnesota,MN,27
14,N349565833,44.4488889,-95.7888889,Marshall Post Office,minnesota,MN,27
14,N349565846,44.5611111,-95.9888889,Minneota Post Office,minnesota,MN,27
14,N349565864,44.3194444,-95.9511111,Russell Post Office,minnesota,MN,27
14,N349565889,44.2372222,-96.0516667,Florence Post Office,minnesota,MN,27
14,N349565912,44.3166667,-95.6966667,Amiret Post Office,minnesota,MN,27
14,N349565936,44.3658333,-94.4255556,Klossner Post Office,minnesota,MN,27
14,N349565957,44.3539798,-94.8413551,Evan Post Office,minnesota,MN,27
14,N349565981,44.3245142,-94.6045009,Essig Post Office,minnesota,MN,27
14,N349566002,44.2752276,-94.1871051,Nicollet Post Office,minnesota,MN,27
14,N349566023,44.4461111,-94.3902778,Lafayette Post Office,minnesota,MN,27
14,N349566040,44.2683333,-94.34,Courtland Post Office,minnesota,MN,27
14,N349566063,44.3246593,-93.9589759,Saint Peter Post Office,minnesota,MN,27
14,N349566085,44.4022387,-92.0785617,Reads Landing Post Office,minnesota,MN,27
14,N349566113,44.4099659,-95.4110703,Lucan Post Office,minnesota,MN,27
14,N349566139,44.2308333,-95.2630556,Lamberton Post Office,minnesota,MN,27
14,N349566164,44.4172222,-94.9263889,Morgan Post Office,minnesota,MN,27
14,N349566185,44.4177778,-95.5530556,Milroy Post Office,minnesota,MN,27
14,N349566207,44.3797222,-95.0530556,Clements Post Office,minnesota,MN,27
14,N349566229,44.6052778,-95.3291667,Belview Post Office,minnesota,MN,27
14,N349566248,44.4021479,-95.2554357,Wabasso Post Office,minnesota,MN,27
14,N349566268,44.3163889,-95.2113889,Wanda Post Office,minnesota,MN,27
14,N349566300,44.5991667,-95.2108333,Delhi Post Office,minnesota,MN,27
14,N349566316,44.2238889,-95.3641667,Revere Post Office,minnesota,MN,27
14,N349566330,44.2230556,-95.4691667,Walnut Grove Post Office,minnesota,MN,27
14,N349566348,44.21,-95.1277778,Sanborn Post Office,minnesota,MN,27
14,N349566367,44.5077778,-95.4161111,Vesta Post Office,minnesota,MN,27
14,N349566387,44.2166667,-95.7597222,Garvin Post Office,minnesota,MN,27
14,N349566407,44.5136578,-95.8928982,Ghent Post Office,minnesota,MN,27
14,N349566426,44.385555600000004,-95.8922222,Lynd Post Office,minnesota,MN,27
14,N349566443,44.2325,-95.6194444,Tracy Post Office,minnesota,MN,27
14,N349566465,44.4772222,-95.3261111,Seaforth Post Office,minnesota,MN,27
14,N349566484,44.2341667,-95.8716667,Balaton Post Office,minnesota,MN,27
14,N349566504,44.6091667,-95.6747222,Cottonwood Post Office,minnesota,MN,27
14,N349566527,44.3072222,-91.9958333,Kellogg Post Office,minnesota,MN,27
14,N349566549,44.3838889,-92.0327778,Wabasha Post Office,minnesota,MN,27
14,N349566573,44.5638889,-92.5361111,Red Wing Post Office,minnesota,MN,27
14,N349566592,44.2891667,-92.1919444,Theilman Post Office,minnesota,MN,27
14,N349566613,44.2930556,-92.6694444,Zumbrota Post Office,minnesota,MN,27
14,N349566630,44.2833333,-92.4219444,Zumbro Falls Post Office,minnesota,MN,27
14,N349566666,44.2730556,-92.5447222,Mazeppa Post Office,minnesota,MN,27
14,N349566689,44.2447222,-92.2955556,Millville Post Office,minnesota,MN,27
14,N349566713,44.1308333,-92.2502778,Elgin Post Office,minnesota,MN,27
14,N349566733,44.4485866,-92.2670457,Lake City Post Office,minnesota,MN,27
14,N349566753,44.7705556,-94.15,Glencoe Post Office,minnesota,MN,27
14,N349566775,44.7316667,-94.3516667,Brownton Post Office,minnesota,MN,27
14,N349566804,44.775,-94.0394444,Plato Post Office,minnesota,MN,27
14,N349566827,44.8858333,-94.0413889,Lester Prairie Post Office,minnesota,MN,27
14,N349566852,44.7247222,-94.4855556,Stewart Post Office,minnesota,MN,27
14,N349566876,44.9027778,-94.1966667,Silver Lake Post Office,minnesota,MN,27
14,N349566899,44.6069444,-94.0794444,Arlington Post Office,minnesota,MN,27
14,N349566946,44.5336111,-94.5263889,Gibbon Post Office,minnesota,MN,27
14,N349566968,44.5527778,-94.2194444,Gaylord Post Office,minnesota,MN,27
14,N349566987,44.5411111,-94.3616667,Winthrop Post Office,minnesota,MN,27
14,N349567008,44.6791667,-94.0080556,Green Isle Post Office,minnesota,MN,27
14,N349567037,44.6736111,-94.2294444,New Auburn Post Office,minnesota,MN,27
14,N349567068,44.5277778,-93.9069444,Henderson Post Office,minnesota,MN,27
14,N349567139,44.4013889,-92.6227778,Goodhue Post Office,minnesota,MN,27
14,N349567159,44.5108333,-92.3541667,Frontenac Post Office,minnesota,MN,27
14,N349567188,44.2722222,-92.985,Kenyon Post Office,minnesota,MN,27
14,N349567236,44.2252778,-92.7713889,Roscoe Post Office,minnesota,MN,27
14,N349567270,44.3038889,-92.7908333,Wanamingo Post Office,minnesota,MN,27
14,N349567290,44.5680556,-92.7388889,Welch Post Office,minnesota,MN,27
14,N349567313,45.2019444,-96.0188889,Appleton Post Office,minnesota,MN,27
14,N349567332,45.2486111,-95.9077778,Holloway Post Office,minnesota,MN,27
14,N349567353,45.2633333,-95.4675,De Graff Post Office,minnesota,MN,27
14,N349567377,45.1908333,-95.3144444,Kerkhoven Post Office,minnesota,MN,27
14,N349567405,45.3163889,-95.6005556,Benson Post Office,minnesota,MN,27
14,N349567440,45.2241667,-95.3925,Murdock Post Office,minnesota,MN,27
14,N349567552,44.6927778,-95.6216667,Hanley Falls Post Office,minnesota,MN,27
14,N349567591,44.6169444,-95.4158333,Echo Post Office,minnesota,MN,27
14,N349567617,44.7902778,-95.8055556,Clarkfield Post Office,minnesota,MN,27
14,N349567645,44.7105556,-96.2747222,Canby Post Office,minnesota,MN,27
14,N349567673,44.6527778,-95.5380556,Wood Lake Post Office,minnesota,MN,27
14,N349567695,44.7519444,-95.7147222,Hazel Run Post Office,minnesota,MN,27
14,N349567738,44.7172222,-96.0519444,Saint Leo Post Office,minnesota,MN,27
14,N349567764,44.6363889,-96.1652778,Porter Post Office,minnesota,MN,27
14,N349567897,44.7919444,-95.0969444,Danube Post Office,minnesota,MN,27
14,N349567970,44.8116667,-95.5380556,Granite Falls Post Office,minnesota,MN,27
14,N349568025,44.7756132,-94.9885984,Olivia Post Office,minnesota,MN,27
14,N349568112,44.7661111,-94.8947222,Bird Island Post Office,minnesota,MN,27
14,N349568172,44.5280556,-94.7208333,Fairfax Post Office,minnesota,MN,27
14,N349568310,44.5297222,-94.8830556,Franklin Post Office,minnesota,MN,27
14,N349568378,44.7366667,-94.6166667,Buffalo Lake Post Office,minnesota,MN,27
14,N349568437,44.7875633,-95.3514193,Sacred Heart Post Office,minnesota,MN,27
14,N349568486,44.7920157,-95.2124072,Renville Post Office,minnesota,MN,27
14,N349568529,44.7477778,-94.7144444,Hector Post Office,minnesota,MN,27
14,N349568562,44.5508562,-94.9840981,Morton Post Office,minnesota,MN,27
14,N349568596,44.9397222,-94.6972222,Cosmos Post Office,minnesota,MN,27
14,N349568624,44.9466667,-95.7238889,Montevideo Post Office,minnesota,MN,27
14,N349568658,45.0813895,-94.3085463,Dassel Post Office,minnesota,MN,27
14,N349568720,45.0963889,-94.4105556,Darwin Post Office,minnesota,MN,27
14,N349568756,45.0097222,-95.8011111,Watson Post Office,minnesota,MN,27
14,N349568818,44.8891667,-94.3688889,Hutchinson Post Office,minnesota,MN,27
14,N349568894,44.9072222,-95.4694444,Maynard Post Office,minnesota,MN,27
14,N349568944,45.1119444,-95.9111111,Milan Post Office,minnesota,MN,27
14,N349569009,44.955,-95.3680556,Clara City Post Office,minnesota,MN,27
14,N349569175,44.6927701,-95.6216498,Hanley Falls Post Office,minnesota,MN,27
14,N349569286,44.6363889,-96.1652778,Porter Post Office,minnesota,MN,27
14,N349569356,44.7172222,-96.0519444,Saint Leo Post Office,minnesota,MN,27
14,N349569438,44.7519444,-95.7147222,Hazel Run Post Office,minnesota,MN,27
14,N349569576,44.8116667,-95.5380556,Granite Falls Post Office,minnesota,MN,27
14,N349569642,45.2633333,-95.4675,De Graff Post Office,minnesota,MN,27
14,N349569705,45.2486111,-95.9077778,Holloway Post Office,minnesota,MN,27
14,N349569747,45.2241667,-95.3925,Murdock Post Office,minnesota,MN,27
14,N349569851,45.1908333,-95.3144444,Kerkhoven Post Office,minnesota,MN,27
14,N349569977,44.7105556,-96.2747222,Canby Post Office,minnesota,MN,27
14,N349570066,44.9302778,-96.055,Dawson Post Office,minnesota,MN,27
14,N349570169,45.1661111,-96.1708333,Louisburg Post Office,minnesota,MN,27
14,N349570283,45.2819444,-95.7516667,Danvers Post Office,minnesota,MN,27
14,N349570378,45.3763889,-95.6763889,Clontarf Post Office,minnesota,MN,27
14,N349570497,45.0094444,-96.195,Madison Post Office,minnesota,MN,27
14,N349570591,44.8486111,-95.9027778,Boyd Post Office,minnesota,MN,27
14,N349570667,45.1361111,-96.2872222,Bellingham Post Office,minnesota,MN,27
14,N349570748,45.0663889,-96.4394444,Nassau Post Office,south dakota,SD,46
14,N349570858,45.0083333,-96.4172222,Marietta Post Office,minnesota,MN,27
14,N349570962,45.3163889,-94.4072222,Watkins Post Office,minnesota,MN,27
14,N349571054,45.3291667,-94.5486111,Eden Valley Post Office,minnesota,MN,27
14,N349571145,45.1513889,-94.6808333,Grove City Post Office,minnesota,MN,27
14,N349571203,45.1277778,-94.5263889,Litchfield Post Office,minnesota,MN,27
14,N349571264,44.955,-95.3680556,Clara City Post Office,minnesota,MN,27
14,N349571329,45.0097222,-95.8011111,Watson Post Office,minnesota,MN,27
14,N349571391,44.8891667,-94.3688889,Hutchinson Post Office,minnesota,MN,27
14,N349571455,44.9072222,-95.4694444,Maynard Post Office,minnesota,MN,27
14,N349571511,45.1119444,-95.9111111,Milan Post Office,minnesota,MN,27
14,N349571559,45.7155556,-95.2688889,Villard Post Office,minnesota,MN,27
14,N349571628,45.705,-95.5177778,Lowry Post Office,minnesota,MN,27
14,N349571670,45.655,-95.3891667,Glenwood Post Office,minnesota,MN,27
14,N349571729,45.605,-95.5305556,Starbuck Post Office,minnesota,MN,27
14,N349571780,45.6147222,-95.7377778,Cyrus Post Office,minnesota,MN,27
14,N349571832,45.7513512,-95.6172,Farwell Post Office,minnesota,MN,27
14,N349571891,45.5755556,-95.2477778,Sedan Post Office,minnesota,MN,27
14,N349571956,45.5716667,-96.1730556,Chokio Post Office,minnesota,MN,27
14,N349572022,45.6905556,-96.0122222,Donnelly Post Office,minnesota,MN,27
14,N349572091,45.4986111,-95.7941667,Hancock Post Office,minnesota,MN,27
14,N349572156,45.5880556,-95.9125,Stevens Post Office,minnesota,MN,27
14,N349572221,45.8044444,-96.4991667,Wheaton Post Office,minnesota,MN,27
14,N349572341,45.5733333,-96.0472222,Alberta Post Office,minnesota,MN,27
14,N349572396,45.3041667,-96.4444444,Ortonville Post Office,south dakota,SD,46
14,N349572483,45.7180556,-96.4238889,Dumont Post Office,minnesota,MN,27
14,N349572526,46.0097222,-96.3222222,Tintah Post Office,minnesota,MN,27
14,N349572560,45.5952778,-96.825,Browns Valley Post Office,minnesota,MN,27
14,N349572619,45.0094444,-96.195,Madison Post Office,minnesota,MN,27
14,N349572649,44.9302778,-96.055,Dawson Post Office,minnesota,MN,27
14,N349572664,45.1661111,-96.1708333,Louisburg Post Office,minnesota,MN,27
14,N349572681,45.0663889,-96.4394444,Nassau Post Office,south dakota,SD,46
14,N349572701,45.0083333,-96.4172222,Marietta Post Office,minnesota,MN,27
14,N349572713,44.8486111,-95.9027778,Boyd Post Office,minnesota,MN,27
14,N349572726,45.1277778,-94.5263889,Litchfield Post Office,minnesota,MN,27
14,N349572770,45.3163889,-94.4072222,Watkins Post Office,minnesota,MN,27
14,N349572819,45.3291667,-94.5486111,Eden Valley Post Office,minnesota,MN,27
14,N349572868,45.1513889,-94.6808333,Grove City Post Office,minnesota,MN,27
14,N349572894,44.9466667,-95.7238889,Montevideo Post Office,minnesota,MN,27
14,N349572941,45.3011111,-94.9433333,New London Post Office,minnesota,MN,27
14,N349572978,44.9411111,-95.1883333,Prinsburg Post Office,minnesota,MN,27
14,N349573027,45.0158333,-95.2383333,Raymond Post Office,minnesota,MN,27
14,N349573080,45.3477778,-95.2380556,Sunburg Post Office,minnesota,MN,27
14,N349573121,45.2283333,-94.9419444,Spicer Post Office,minnesota,MN,27
14,N349573132,45.1186975,-95.0477769,Willmar Post Office,minnesota,MN,27
14,N349573150,45.0411111,-93.7888889,Delano Post Office,minnesota,MN,27
14,N349573176,45.0605556,-94.0702778,Howard Lake Post Office,minnesota,MN,27
14,N349573196,45.5019444,-94.6686111,Saint Martin Post Office,minnesota,MN,27
14,N349573208,45.4338889,-94.6394444,Roscoe Post Office,minnesota,MN,27
14,N349573221,45.5011111,-95.1241667,Brooten Post Office,minnesota,MN,27
14,N349573229,45.4530556,-95.0041667,Belgrade Post Office,minnesota,MN,27
14,N349573241,45.7305556,-94.4741667,Holdingford Post Office,minnesota,MN,27
14,N349573262,45.6627778,-94.6897222,Freeport Post Office,minnesota,MN,27
14,N349573278,45.6755039,-94.8101986,Melrose Post Office,minnesota,MN,27
14,N349573309,45.6216667,-94.2066667,Sartell Post Office,minnesota,MN,27
14,N349573348,45.1491667,-95.1772222,Pennock Post Office,minnesota,MN,27
14,N349573404,44.9427778,-95.0230556,Blomkest Post Office,minnesota,MN,27
14,N349573454,45.1375,-94.7794444,Atwater Post Office,minnesota,MN,27
14,N349573505,45.3477778,-94.8269444,Hawick Post Office,minnesota,MN,27
14,N349573565,44.9436111,-94.8797222,Lake Lillian Post Office,minnesota,MN,27
14,N349573614,45.1322222,-94.9308333,Kandiyohi Post Office,minnesota,MN,27
14,N349573662,45.3075,-93.7977778,Monticello Post Office,minnesota,MN,27
14,N349573707,45.0763889,-94.1883333,Cokato Post Office,minnesota,MN,27
14,N349573739,45.175,-93.8761111,Buffalo Post Office,minnesota,MN,27
14,N349573796,45.5727778,-96.295,Johnson Post Office,minnesota,MN,27
14,N349573854,45.2597222,-96.3286111,Odessa Post Office,minnesota,MN,27
14,N349573943,45.2308333,-96.1591667,Correll Post Office,minnesota,MN,27
14,N349574121,45.5677778,-96.4352778,Graceville Post Office,minnesota,MN,27
14,N349574277,45.3991667,-96.1572222,Artichoke Lake Post Office,minnesota,MN,27
14,N349574475,45.5591667,-96.7116667,Beardsley Post Office,minnesota,MN,27
14,N349574640,45.4605556,-96.4347222,Clinton Post Office,minnesota,MN,27
14,N349574799,45.2347222,-93.6541667,Albertville Post Office,minnesota,MN,27
14,N349574882,45.0674338,-93.9682537,Waverly Post Office,minnesota,MN,27
14,N349574992,45.2638889,-94.1244444,Annandale Post Office,minnesota,MN,27
14,N349575067,45.315,-93.9794444,Silver Creek Post Office,minnesota,MN,27
14,N349575155,45.0652778,-93.9127778,Montrose Post Office,minnesota,MN,27
14,N349575274,45.2925,-94.2116667,South Haven Post Office,minnesota,MN,27
14,N349575410,45.2093757,-93.6554538,Saint Michael Post Office,minnesota,MN,27
14,N349575480,45.0883333,-93.7341667,Rockford Post Office,minnesota,MN,27
14,N349575534,45.4175,-94.0502778,Clearwater Post Office,minnesota,MN,27
14,N349575584,45.2286111,-94.0033333,Maple Lake Post Office,minnesota,MN,27
14,N349575636,45.1558333,-93.6661111,Hanover Post Office,minnesota,MN,27
14,N349575659,46.5623584,-96.7336929,Wolverton Post Office,minnesota,MN,27
14,N349575696,46.0977778,-96.4044444,Campbell Post Office,minnesota,MN,27
14,N349575727,46.4736111,-96.2655556,Rothsay Post Office,minnesota,MN,27
14,N349575788,46.0930556,-95.8172222,Ashby Post Office,minnesota,MN,27
14,N349575870,45.9125,-95.8880556,Barrett Post Office,minnesota,MN,27
14,N349576030,45.8691667,-96.1972222,Norcross Post Office,minnesota,MN,27
14,N349576120,46.1391037,-94.5776689,Cushing Post Office,minnesota,MN,27
14,N349576177,45.8975,-94.0941667,Buckman Post Office,minnesota,MN,27
14,N349576262,46.0911111,-94.5033333,Randall Post Office,minnesota,MN,27
14,N349576356,45.9552778,-94.5347222,Flensburg Post Office,minnesota,MN,27
14,N349576504,45.9763889,-94.1027778,Pierz Post Office,minnesota,MN,27
14,N349576610,45.8194444,-94.4091667,Bowlus Post Office,minnesota,MN,27
14,N349576735,46.3366667,-94.6452778,Motley Post Office,minnesota,MN,27
14,N349576820,46.4363889,-96.6844444,Kent Post Office,minnesota,MN,27
14,N349576878,46.2772222,-96.3097222,Foxhome Post Office,minnesota,MN,27
14,N349576921,45.8108333,-94.5711111,Upsala Post Office,minnesota,MN,27
14,N349576949,45.9139304,-94.6408977,Swanville Post Office,minnesota,MN,27
14,N349576975,45.9771432,-94.3658474,Little Falls Post Office,minnesota,MN,27
14,N349576988,45.5944444,-94.3627778,Collegeville Post Office,minnesota,MN,27
14,N349577010,45.6302778,-94.7533333,New Munich Post Office,minnesota,MN,27
14,N349577037,45.5655531,-94.3215052,Saint Joseph Post Office,minnesota,MN,27
14,N349577056,45.3818538,-94.7158191,Paynesville Post Office,minnesota,MN,27
14,N349577077,45.4725,-94.3388889,Rockville Post Office,minnesota,MN,27
14,N349577103,45.4541667,-94.5191667,Richmond Post Office,minnesota,MN,27
14,N349577131,45.3130556,-94.3,Kimball Post Office,minnesota,MN,27
14,N349577157,45.5627778,-94.9469444,Elrosa Post Office,minnesota,MN,27
14,N349577183,45.6059736,-94.4491534,Avon Post Office,minnesota,MN,27
14,N349577210,45.6298612,-94.5649632,Albany Post Office,minnesota,MN,27
14,N349577241,45.4563651,-94.4288308,Cold Spring Post Office,minnesota,MN,27
14,N349577275,45.7355969,-94.9522663,Sauk Centre Post Office,minnesota,MN,27
14,N349577307,45.8302778,-95.7913889,Hoffman Post Office,minnesota,MN,27
14,N349577353,45.8083333,-96.1427778,Herman Post Office,minnesota,MN,27
14,N349577511,45.6016667,-94.8597222,Greenwald Post Office,minnesota,MN,27
14,N349577575,45.5222222,-93.4433333,Methodist Church,minnesota,MN,27
14,N349577622,45.5713889,-93.2241667,Cambridge Post Office,minnesota,MN,27
14,N349577658,45.3858333,-92.7491667,Shafer Post Office,minnesota,MN,27
14,N349577690,45.6841667,-92.9644444,Rush City Post Office,minnesota,MN,27
14,N349577718,45.5138889,-92.9780556,North Branch Post Office,minnesota,MN,27
14,N349577747,45.3904698,-92.8479367,Lindstrom Post Office,minnesota,MN,27
14,N349577833,45.3994444,-92.9827778,Stacy Post Office,minnesota,MN,27
14,N349577887,43.8483333,-94.6975,Ormsby Post Office,minnesota,MN,27
14,N349577980,45.5847222,-92.9758333,Harris Post Office,minnesota,MN,27
14,N349578029,45.3730556,-92.8925,Chisago City Post Office,minnesota,MN,27
14,N349578060,45.3938889,-92.8163889,Center City Post Office,minnesota,MN,27
14,N349578087,45.4911187,-92.7854902,Almelund Post Office,minnesota,MN,27
14,N349578113,45.8638889,-94.9180556,Little Sauk Post Office,minnesota,MN,27
14,N349578140,45.8675,-94.6847222,Burtrum Post Office,minnesota,MN,27
14,N349578171,46.3088889,-95.0863889,Hewitt Post Office,minnesota,MN,27
14,N349578204,45.8008333,-95.0830556,West Union Post Office,minnesota,MN,27
14,N349578234,46.2666667,-95.0658333,Bertha Post Office,minnesota,MN,27
14,N349578264,46.0844444,-94.8666667,Browerville Post Office,minnesota,MN,27
14,N349578293,45.3379428,-92.9976347,Wyoming Post Office,minnesota,MN,27
14,N349578363,46.0041667,-93.8936111,Hillman Post Office,minnesota,MN,27
